语文,algo,algo_candidates,project_text,ref
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/07/31/517E828136CF7EAACAF11BBB12B0064E,相起 人,"['相,起', '相 起']",相起 人,想起,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/02/894C49063C20D6E0E614C4DB0BB55919,描写,"['描写.', '描写:']",描写,描写,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/02/E2CC2B50D3CE82860A6B685136A40284,悟能,"['悟怠', '悟熊']",悟能,悟能,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/894AE8449CAEC9C782A546C0BE1A6080,外貌,"['外貌:', '外貌。']",外貌,外貌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/F2DD047D09FF3C9550F373A97709073F,"走的那天, 父亲上树为我摘苦柚","['走的那天,父亲上树为我摘苦柚', '走的那天, 父亲上树为我摘苦柚。']",走的那天，父亲上树为我摘苦柚,走的那天，父亲上树为我摘苦柚,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/02/F35C890715A7AA84F7FE1520E0A73F4D,《春秋》,"['《春秋》)', '《春秋)']",《春秋》,《春秋》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/07/31/CFAF61C8C8DB2B9A66FD78EAE6C7637E,三调芭蕉扇,"['三凋芭蕉扇', '三调芭蕉扇.']",三调芭蕉扇,三调芭蕉扇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/02/2ECA4AF8A1E904C23DB7959549B5D648,车可,"['可', '车奇']",车可,轲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/06/30A3BC6B481A8B21E1E9B5ADA90B837D,用动,"['甩动', '电动']",甩动,甩动,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/238B2A2FE3151FE5A489CB360E98F39B,物,"['勿', '物物']",物,事物,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/282A9DAB3CB4EEADE6BC18121CBD1A47,牙凡而 对生活 对偶,"['乐凡而', '牙凡面']",牙凡而 对生活 对偶,"对比（对偶）。一切必然要消逝的美好事物都无法阻止其消逝，但在消逝的同时仍然有美好事物的再现，生活不会因消逝而变得一片虚无；只不过这种重现毕竟不等于美好事物的原封不动地重现，它只是""似曾相识""罢了。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/B4C5F605DC7FB7C4AC24D3D82C118164,C,"['0', 'c']",C,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/16D1C531013620B699D2EB3362C72B00,比喻,"['比喻.', '比喻:']",比喻,引用论证,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/06/E03C9F2035C20475534019C3347CD4E6,形作动,"['形作动.', '形乍动']",形作动,美，形容词的意动,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/E1A4257E4EF63B4E0FFCE46C909AADC8,拟人,"['拟人人', '拟人。']",拟人,拟人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/79E21605CFF9DB7657F8E682927DB7B3,子规,"['子子规', '子规规']",子规,子规,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/06/491722F3204A485F489ABD12E61D0FCE,青春须早为,"['青春须早', '青春领早为']",青春须早为,青春须早为,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/06/187E286D4C5E49FC5F35E0FB9C1785B8,chu,"['ch', 'cha']",chu,ch&ugrave;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/06/267058F2A44E56C52517FABB5EBE074F,杨梅,"['杨梅—', '杨梅.']",杨梅,杨梅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/68AA1CA3D36D875EDDA0299FF666CCEA,关心,"['失心', '关心、']",关心,关怀备至,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/C3E1EC0103FCD756E95A0EA95A17749D,nue,"['nve', 'nut']",nue,nüè,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/822A4BB46F059A4780A6E9F77515164C,归雁洛 阳边,"['归雁落', '归雁语']",归雁洛阳边,归雁洛阳边,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/AD54E42C3464906D569C0FE5506E68F1,坍圮,"['土坍圮', '坍圯']",坍圮,坍圮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/06/4AA66199138061FEB94581F52DCF221D,何人不起故 国情,"['何人不起蔽', '何人不起 ']",何人不起故 国情,何人不起故园情,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/C4E8AC9A45428D3088649CF1771E3F7A,过了不久,"['过了不久久', '过了下久']",过了不久,过了不久,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/C6126ABF223A24A4B115527CF9D5CB91,虚写,"['虚写.', '虚写写']",虚写,虚实结合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/87809564C1836F35445234E2D2552642,神态,"['神神态', '神态、']",神态,神态描写,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/D0226B4C85E4D294C0C3BB56C81C3B1A,A,"['A.', ' A']",A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/06/F3C0784B1758AC30DE0EF753C4D904CA,袤,"['裹', '衰']",袤,袤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/04/B2A5BA013F08D5C4BB571DD6A74889DD,想念,"['想念。', '想念.']",想念,想念,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/EC8B10EB97AC9D4035E262A016A10DFF,蒲公英,"['蒲宏英', '薄公英']",蒲公英,蒲公英的花,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/90FF34F7257D1B99B923AB4276DEC2AC,空,"['空空', '空#']",空,空,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/07/31/C0E8289778F8489D2B3846CF4EB9A0AA,"海日生残夜,将春入旧年","['海日生残夜, 将春入旧年', '海日生残夜,将春入旧年。']","海日生残夜,将春入旧年",海日生残夜，江春入旧年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/01/7CE86EA564B15D5B5FBB534D0A46D101,马上,"['马验', '马驮']",马上,即刻,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/02/75B3D370B80AF8B585690E229D68FD42,pan,"['Pan', 'pa']",pan,pàn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/7F8C1F3DDDCE7236CE1656B1ADA052B8,入木三分,"['八木三分', '入木三分。']",入木三分,行云流水,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/05FE78E6CC9E88953AF9EE631FA58F8F,归雁洛阳边,"['归雁洛阳边。', '归雁洛阳阳边']",归雁洛阳边,归雁洛阳边,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/06/2F760B362CB85450B04F41F63C0F6EFE,3,"['了', 'B']",3,抹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/06/0540C123763313D08B16DCB69C8B12D4,A,"['A.', 'A·']",A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/3CA3F8D6476BF14EB9C164AE0241DF54,无人知是茹 枝来,"['无人知是品', '无人知是荔']",无人知是茹 枝来,无人知是荔枝来,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/67E6B6078ED8EEB3C2CB4477F1E94860,"找名词, 代词","['找名词,代词', '找名词, 代词.']","找名词, 代词",找主语,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/4831E8341C271F5716965B7CA2B2317F,太久,"['大久', '不久']",不久,不久,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/05/01C7E1623165E48D827C176392FF587A,zhan,"['Zhan', 'zha']",zhan,niān,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/5DABB018E09D899C636F1AEB0B1FA301,动作,"['动作.', '动作:']",动作,动作,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/07/31/EEDC45794B14059294A78D409946AC5A,逐蜂,"['避蜂', '连蜂']",逐蜂,黄蜂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/9D419C943C7F48B2F9D0D62213212599,树荣,"['树菜', '树栗']",树荣,树荣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/CB7FD520F81D38C27122DC62C5C98E83,摩诘居士,"['摩诘居土', '摩诘居士土']",摩诘居士,摩诘居士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://npad-static-cdn.xdf.cn/material/static/ai/answer/2023/08/03/01AF2AFCC7F180B1537076224A6FF5D7,神态描写,"['神态描写.', '神态描写""']",神态描写,神态描写,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
